1.05,14,0.86073,0.38931,0.34568,1.05,14,0.86189,0.61284,0.20699
1.05,15,0.86073,0.38931,0.34568,1.05,15,0.86188,0.61157,0.2074
1.05,16,0.86073,0.38931,0.34568,1.05,16,0.86188,0.60975,0.20781
1.05,17,0.86073,0.38931,0.34568,1.05,17,0.86188,0.60929,0.20821
1.1,1,0.91776,0.39402,0.32099,1.1,1,0.86204,0.6084,0.20854
1.1,2,0.91776,0.39402,0.32099,1.1,2,0.8622,0.60813,0.20887
1.1,3,0.91776,0.39402,0.32099,1.1,3,0.86236,0.60789,0.20919
1.1,4,0.91776,0.39402,0.32099,1.1,4,0.86252,0.60789,0.20952
1.1,5,0.91776,0.39402,0.32099,1.1,5,0.86268,0.60757,0.20984
1.1,6,0.91776,0.39402,0.32099,1.1,6,0.86284,0.60564,0.21016
1.1,7,0.91776,0.39402,0.32099,1.1,7,0.863,0.60508,0.21048
1.1,8,0.91776,0.39402,0.32099,1.1,8,0.86316,0.60461,0.2108
1.1,9,0.91776,0.39402,0.32099,1.1,9,0.86331,0.60461,0.21111
1.1,10,0.91776,0.39402,0.32099,1.1,10,0.86347,0.60356,0.21142
1.1,11,0.91776,0.39402,0.32099,1.1,11,0.86362,0.60348,0.21174
1.1,12,0.91776,0.39402,0.32099,1.1,12,0.86377,0.60346,0.21204
1.1,13,0.91776,0.39402,0.32099,1.1,13,0.86393,0.60265,0.21235
1.1,14,0.91776,0.39402,0.32099,1.1,14,0.86408,0.60196,0.21266
1.1,15,0.91776,0.39402,0.32099,1.1,15,0.86423,0.60139,0.21296
1.1,16,0.91776,0.39402,0.32099,1.1,16,0.86438,0.60079,0.21327
1.1,17,0.91776,0.39402,0.32099,1.1,17,0.86453,0.60076,0.21357
1.15,1,0.96913,0.40648,0.38272,1.15,1,0.86482,0.59935,0.21404
1.15,2,0.96913,0.40648,0.38272,1.15,2,0.86511,0.59935,0.21451
1.15,3,0.96913,0.40648,0.38272,1.15,3,0.8654,0.599,0.21497
1.15,4,0.96913,0.40648,0.38272,1.15,4,0.86568,0.5979,0.21544
1.15,5,0.96913,0.40648,0.38272,1.15,5,0.86597,0.5979,0.2159
1.15,6,0.96913,0.40648,0.38272,1.15,6,0.86625,0.59733,0.21635
1.15,7,0.96913,0.40648,0.38272,1.15,7,0.86654,0.59639,0.21681
1.15,8,0.96913,0.40648,0.38272,1.15,8,0.86682,0.59639,0.21726
1.15,9,0.96913,0.40648,0.38272,1.15,9,0.86709,0.59467,0.21771
1.15,10,0.96913,0.40648,0.38272,1.15,10,0.86737,0.59467,0.21816
1.15,11,0.96913,0.40648,0.38272,1.15,11,0.86765,0.59344,0.21861
1.15,12,0.96913,0.40648,0.38272,1.15,12,0.86792,0.59343,0.21905
1.15,13,0.96913,0.40648,0.38272,1.15,13,0.86819,0.59341,0.21949
1.15,14,0.96913,0.40648,0.38272,1.15,14,0.86847,0.59332,0.21993
1.15,15,0.96913,0.40648,0.38272,1.15,15,0.86874,0.59328,0.22037
1.15,16,0.96913,0.40648,0.38272,1.15,16,0.869,0.59324,0.2208
1.15,17,0.96913,0.40648,0.38272,1.15,17,0.86927,0.59293,0.22123
1.2,1,1.0086,0.40503,0.38272,1.2,1,0.86964,0.59293,0.22166
1.2,2,1.0086,0.40503,0.38272,1.2,2,0.87001,0.59246,0.22209
1.2,3,1.0086,0.40503,0.38272,1.2,3,0.87038,0.59243,0.22252
1.2,4,1.0086,0.40503,0.38272,1.2,4,0.87074,0.59232,0.22294
1.2,5,1.0086,0.40503,0.38272,1.2,5,0.8711,0.59229,0.22336
1.2,6,1.0086,0.40503,0.38272,1.2,6,0.87147,0.59145,0.22378
1.2,7,1.0086,0.40503,0.38272,1.2,7,0.87182,0.58809,0.22419
1.2,8,1.0086,0.40503,0.38272,1.2,8,0.87218,0.5869,0.22461
1.2,9,1.0086,0.40503,0.38272,1.2,9,0.87254,0.58667,0.22502
1.2,10,1.0086,0.40503,0.38272,1.2,10,0.87289,0.58667,0.22543
1.2,11,1.0086,0.40503,0.38272,1.2,11,0.87324,0.58654,0.22584
1.2,12,1.0086,0.40503,0.38272,1.2,12,0.87359,0.58654,0.22624
1.2,13,1.0086,0.40503,0.38272,1.2,13,0.87394,0.58654,0.22665
1.2,14,1.0086,0.40503,0.38272,1.2,14,0.87429,0.58654,0.22705
1.2,15,1.0086,0.40503,0.38272,1.2,15,0.87463,0.58654,0.22745
1.2,16,1.0086,0.40503,0.38272,1.2,16,0.87497,0.5865,0.22784
1.2,17,1.0086,0.40503,0.38272,1.2,17,0.87531,0.5853,0.22824
1.25,1,1.0625,0.39489,0.34568,1.25,1,0.87579,0.5853,0.22854
1.25,2,1.0625,0.39489,0.34568,1.25,2,0.87626,0.5847,0.22883
1.25,3,1.0625,0.39489,0.34568,1.25,3,0.87674,0.5847,0.22913
1.25,4,1.0625,0.39489,0.34568,1.25,4,0.87721,0.58341,0.22942
1.25,5,1.0625,0.39489,0.34568,1.25,5,0.87767,0.58341,0.22972
1.25,6,1.0625,0.39489,0.34568,1.25,6,0.87814,0.58262,0.23001
1.25,7,1.0625,0.39489,0.34568,1.25,7,0.8786,0.58248,0.2303
1.25,8,1.0625,0.39489,0.34568,1.25,8,0.87906,0.58178,0.23059
1.25,9,1.0625,0.39489,0.34568,1.25,9,0.87952,0.58178,0.23087
1.25,10,1.0625,0.39489,0.34568,1.25,10,0.87997,0.58098,0.23116
1.25,11,1.0625,0.39489,0.34568,1.25,11,0.88042,0.58077,0.23144
1.25,12,1.0625,0.39489,0.34568,1.25,12,0.88088,0.58077,0.23173
1.25,13,1.0625,0.39489,0.34568,1.25,13,0.88132,0.58065,0.23201
1.25,14,1.0625,0.39489,0.34568,1.25,14,0.88177,0.58063,0.23229
1.25,15,1.0625,0.39489,0.34568,1.25,15,0.88221,0.58063,0.23257
1.25,16,1.0625,0.39489,0.34568,1.25,16,0.88266,0.58044,0.23284
1.25,17,1.0625,0.39489,0.34568,1.25,17,0.8831,0.57984,0.23312
1.3,1,1.0961,0.39627,0.33333,1.3,1,0.88362,0.57873,0.23336
1.3,2,1.0961,0.39627,0.33333,1.3,2,0.88413,0.57873,0.23361
1.3,3,1.0961,0.39627,0.33333,1.3,3,0.88465,0.57838,0.23385
1.3,4,1.0961,0.39627,0.33333,1.3,4,0.88516,0.57768,0.23409
1.3,5,1.0961,0.39627,0.33333,1.3,5,0.88567,0.5764,0.23433
1.3,6,1.0961,0.39627,0.33333,1.3,6,0.88618,0.5764,0.23457
1.3,7,1.0961,0.39627,0.33333,1.3,7,0.88668,0.57576,0.23481
1.3,8,1.0961,0.39627,0.33333,1.3,8,0.88718,0.57576,0.23504
1.3,9,1.0961,0.39627,0.33333,1.3,9,0.88768,0.575,0.23528
1.3,10,1.0961,0.39627,0.33333,1.3,10,0.88818,0.575,0.23551
1.3,11,1.0961,0.39627,0.33333,1.3,11,0.88867,0.57478,0.23574
1.3,12,1.0961,0.39627,0.33333,1.3,12,0.88917,0.57478,0.23598
1.3,13,1.0961,0.39627,0.33333,1.3,13,0.88966,0.57193,0.23621
1.3,14,1.0961,0.39627,0.33333,1.3,14,0.89015,0.57193,0.23644
1.3,15,1.0961,0.39627,0.33333,1.3,15,0.89063,0.57063,0.23666
1.3,16,1.0961,0.39627,0.33333,1.3,16,0.89111,0.56994,0.23689
1.3,17,1.0961,0.39627,0.33333,1.3,17,0.8916,0.56994,0.23712
1.35,1,1.113,0.39627,0.33333,1.35,1,0.89211,0.56678,0.23734
1.35,2,1.113,0.39627,0.33333,1.35,2,0.89263,0.56678,0.23757
1.35,3,1.113,0.39627,0.33333,1.35,3,0.89314,0.56532,0.23779
1.35,4,1.113,0.39627,0.33333,1.35,4,0.89366,0.56532,0.23801
1.35,5,1.113,0.39627,0.33333,1.35,5,0.89416,0.56368,0.23823
1.35,6,1.113,0.39627,0.33333,1.35,6,0.89467,0.56368,0.23845
1.35,7,1.113,0.39627,0.33333,1.35,7,0.89518,0.56359,0.23867
1.35,8,1.113,0.39627,0.33333,1.35,8,0.89568,0.56359,0.23889
1.35,9,1.113,0.39627,0.33333,1.35,9,0.89618,0.56337,0.23911
1.35,10,1.113,0.39627,0.33333,1.35,10,0.89667,0.56337,0.23932
1.35,11,1.113,0.39627,0.33333,1.35,11,0.89717,0.56239,0.23954
1.35,12,1.113,0.39627,0.33333,1.35,12,0.89766,0.56209,0.23975
1.35,13,1.113,0.39627,0.33333,1.35,13,0.89815,0.56146,0.23997
1.35,14,1.113,0.39627,0.33333,1.35,14,0.89864,0.56113,0.24018
1.35,15,1.113,0.39627,0.33333,1.35,15,0.89913,0.56074,0.24039
1.35,16,1.113,0.39627,0.33333,1.35,16,0.89961,0.55955,0.2406
1.35,17,1.113,0.39627,0.33333,1.35,17,0.90009,0.55836,0.24081
1.4,1,1.1304,0.39627,0.34568,1.4,1,0.90061,0.55818,0.24105
1.4,2,1.1304,0.39627,0.34568,1.4,2,0.90113,0.55818,0.24128
1.4,3,1.1304,0.39627,0.34568,1.4,3,0.90164,0.55755,0.24152
1.4,4,1.1304,0.39627,0.34568,1.4,4,0.90215,0.55755,0.24175
1.4,5,1.1304,0.39627,0.34568,1.4,5,0.90266,0.55706,0.24198
1.4,6,1.1304,0.39627,0.34568,1.4,6,0.90317,0.55706,0.24221
1.4,7,1.1304,0.39627,0.34568,1.4,7,0.90367,0.55706,0.24244
1.4,8,1.1304,0.39627,0.34568,1.4,8,0.90418,0.55706,0.24267
1.4,9,1.1304,0.39627,0.34568,1.4,9,0.90468,0.55706,0.2429
1.4,10,1.1304,0.39627,0.34568,1.4,10,0.90518,0.55706,0.24313
1.4,11,1.1304,0.39627,0.34568,1.4,11,0.90567,0.55706,0.24335
1.4,12,1.1304,0.39627,0.34568,1.4,12,0.90617,0.55706,0.24358
1.4,13,1.1304,0.39627,0.34568,1.4,13,0.90666,0.55706,0.2438
1.4,14,1.1304,0.39627,0.34568,1.4,14,0.90715,0.55706,0.24402
1.4,15,1.1304,0.39627,0.34568,1.4,15,0.90763,0.55688,0.24424
1.4,16,1.1304,0.39627,0.34568,1.4,16,0.90812,0.55648,0.24447
1.4,17,1.1304,0.39627,0.34568,1.4,17,0.9086,0.55638,0.24469
1.45,1,1.139,0.39627,0.34568,1.45,1,0.9091,0.55637,0.24491
1.45,2,1.139,0.39627,0.34568,1.45,2,0.9096,0.55637,0.24512
1.45,3,1.139,0.39627,0.34568,1.45,3,0.91009,0.55628,0.24534
1.45,4,1.139,0.39627,0.34568,1.45,4,0.91059,0.55603,0.24556
1.45,5,1.139,0.39627,0.34568,1.45,5,0.91108,0.55603,0.24577
1.45,6,1.139,0.39627,0.34568,1.45,6,0.91157,0.55603,0.24599
1.45,7,1.139,0.39627,0.34568,1.45,7,0.91206,0.55603,0.2462
1.45,8,1.139,0.39627,0.34568,1.45,8,0.91254,0.55603,0.24641
1.45,9,1.139,0.39627,0.34568,1.45,9,0.91302,0.55577,0.24662
1.45,10,1.139,0.39627,0.34568,1.45,10,0.9135,0.55577,0.24683
1.45,11,1.139,0.39627,0.34568,1.45,11,0.91398,0.55543,0.24704
1.45,12,1.139,0.39627,0.34568,1.45,12,0.91446,0.55507,0.24725
1.45,13,1.139,0.39627,0.34568,1.45,13,0.91493,0.55507,0.24746
1.45,14,1.139,0.39627,0.34568,1.45,14,0.91541,0.5541,0.24767
1.45,15,1.139,0.39627,0.34568,1.45,15,0.91588,0.5541,0.24788
1.45,16,1.139,0.39627,0.34568,1.45,16,0.91635,0.55306,0.24808
1.45,17,1.139,0.39627,0.34568,1.45,17,0.91681,0.55306,0.24829
1.5,1,1.1482,0.40943,0.34568,1.5,1,0.9173,0.55241,0.24849
1.5,2,1.1482,0.40943,0.34568,1.5,2,0.91778,0.55241,0.24869
1.5,3,1.1482,0.40943,0.34568,1.5,3,0.91826,0.55179,0.24889
1.5,4,1.1482,0.40943,0.34568,1.5,4,0.91874,0.55179,0.2491
1.5,5,1.1482,0.40943,0.34568,1.5,5,0.91921,0.55178,0.2493
1.5,6,1.1482,0.40943,0.34568,1.5,6,0.91969,0.55122,0.2495
1.5,7,1.1482,0.40943,0.34568,1.5,7,0.92016,0.55122,0.24969
1.5,8,1.1482,0.40943,0.34568,1.5,8,0.92063,0.55045,0.24989
1.5,9,1.1482,0.40943,0.34568,1.5,9,0.9211,0.55045,0.25009
1.5,10,1.1482,0.40943,0.34568,1.5,10,0.92156,0.55044,0.25029
1.5,11,1.1482,0.40943,0.34568,1.5,11,0.92203,0.55041,0.25048
1.5,12,1.1482,0.40943,0.34568,1.5,12,0.92249,0.55041,0.25068
1.5,13,1.1482,0.40943,0.34568,1.5,13,0.92295,0.55041,0.25087
1.5,14,1.1482,0.40943,0.34568,1.5,14,0.92341,0.55036,0.25106
1.5,15,1.1482,0.40943,0.34568,1.5,15,0.92387,0.54987,0.25125
1.5,16,1.1482,0.40943,0.34568,1.5,16,0.92432,0.54987,0.25145
1.5,17,1.1482,0.40943,0.34568,1.5,17,0.92477,0.54937,0.25164
1.55,1,1.1537,0.40943,0.34568,1.55,1,0.92524,0.54937,0.25183
1.55,2,1.1537,0.40943,0.34568,1.55,2,0.9257,0.54919,0.25202
1.55,3,1.1537,0.40943,0.34568,1.55,3,0.92616,0.54919,0.2522
1.55,4,1.1537,0.40943,0.34568,1.55,4,0.92661,0.54919,0.25239
1.55,5,1.1537,0.40943,0.34568,1.55,5,0.92707,0.54918,0.25258
1.55,6,1.1537,0.40943,0.34568,1.55,6,0.92752,0.54895,0.25277
1.55,7,1.1537,0.40943,0.34568,1.55,7,0.92797,0.54829,0.25295
1.55,8,1.1537,0.40943,0.34568,1.55,8,0.92842,0.54829,0.25314
1.55,9,1.1537,0.40943,0.34568,1.55,9,0.92887,0.54829,0.25332
1.55,10,1.1537,0.40943,0.34568,1.55,10,0.92932,0.54793,0.2535
1.55,11,1.1537,0.40943,0.34568,1.55,11,0.92976,0.54793,0.25369
1.55,12,1.1537,0.40943,0.34568,1.55,12,0.9302,0.54729,0.25387
1.55,13,1.1537,0.40943,0.34568,1.55,13,0.93064,0.54718,0.25405
1.55,14,1.1537,0.40943,0.34568,1.55,14,0.93108,0.54718,0.25423
1.55,15,1.1537,0.40943,0.34568,1.55,15,0.93152,0.54713,0.25441
1.55,16,1.1537,0.40943,0.34568,1.55,16,0.93196,0.54713,0.25459
1.55,17,1.1537,0.40943,0.34568,1.55,17,0.93239,0.54713,0.25477
1.6,1,1.157,0.40943,0.34568,1.6,1,0.93283,0.54686,0.25494
1.6,2,1.157,0.40943,0.34568,1.6,2,0.93326,0.54686,0.25512
1.6,3,1.157,0.40943,0.34568,1.6,3,0.9337,0.54667,0.2553
1.6,4,1.157,0.40943,0.34568,1.6,4,0.93413,0.54667,0.25547
1.6,5,1.157,0.40943,0.34568,1.6,5,0.93457,0.546,0.25565
1.6,6,1.157,0.40943,0.34568,1.6,6,0.935,0.546,0.25582
1.6,7,1.157,0.40943,0.34568,1.6,7,0.93542,0.546,0.25599
1.6,8,1.157,0.40943,0.34568,1.6,8,0.93585,0.54546,0.25617
1.6,9,1.157,0.40943,0.34568,1.6,9,0.93628,0.54546,0.25634
1.6,10,1.157,0.40943,0.34568,1.6,10,0.9367,0.54546,0.25651
1.6,11,1.157,0.40943,0.34568,1.6,11,0.93712,0.54513,0.25668
1.6,12,1.157,0.40943,0.34568,1.6,12,0.93754,0.54513,0.25685
1.6,13,1.157,0.40943,0.34568,1.6,13,0.93796,0.5449,0.25702
1.6,14,1.157,0.40943,0.34568,1.6,14,0.93838,0.5449,0.25719
1.6,15,1.157,0.40943,0.34568,1.6,15,0.93879,0.54487,0.25736
1.6,16,1.157,0.40943,0.34568,1.6,16,0.93921,0.54487,0.25753
1.6,17,1.157,0.40943,0.34568,1.6,17,0.93962,0.54487,0.25769
1.65,1,1.1636,0.40943,0.34568,1.65,1,0.94004,0.54362,0.25786
1.65,2,1.1636,0.40943,0.34568,1.65,2,0.94047,0.54357,0.25802
1.65,3,1.1636,0.40943,0.34568,1.65,3,0.94089,0.54357,0.25819
1.65,4,1.1636,0.40943,0.34568,1.65,4,0.9413,0.5427,0.25835
1.65,5,1.1636,0.40943,0.34568,1.65,5,0.94172,0.5427,0.25852
1.65,6,1.1636,0.40943,0.34568,1.65,6,0.94214,0.5427,0.25868
1.65,7,1.1636,0.40943,0.34568,1.65,7,0.94255,0.54187,0.25884
1.65,8,1.1636,0.40943,0.34568,1.65,8,0.94296,0.54187,0.25901
1.65,9,1.1636,0.40943,0.34568,1.65,9,0.94337,0.5417,0.25917
1.65,10,1.1636,0.40943,0.34568,1.65,10,0.94378,0.54159,0.25933
1.65,11,1.1636,0.40943,0.34568,1.65,11,0.94419,0.54159,0.25949
1.65,12,1.1636,0.40943,0.34568,1.65,12,0.9446,0.54123,0.25965
1.65,13,1.1636,0.40943,0.34568,1.65,13,0.945,0.54123,0.25981
1.65,14,1.1636,0.40943,0.34568,1.65,14,0.94541,0.54123,0.25997
1.65,15,1.1636,0.40943,0.34568,1.65,15,0.94581,0.54028,0.26012
1.65,16,1.1636,0.40943,0.34568,1.65,16,0.94621,0.54028,0.26028
1.65,17,1.1636,0.40943,0.34568,1.65,17,0.94661,0.54024,0.26044
1.7,1,1.1646,0.40943,0.34568,1.7,1,0.94701,0.53972,0.26059
1.7,2,1.1646,0.40943,0.34568,1.7,2,0.9474,0.53972,0.26075
1.7,3,1.1646,0.40943,0.34568,1.7,3,0.9478,0.53971,0.2609
1.7,4,1.1646,0.40943,0.34568,1.7,4,0.9482,0.53959,0.26106
1.7,5,1.1646,0.40943,0.34568,1.7,5,0.94859,0.53959,0.26121
1.7,6,1.1646,0.40943,0.34568,1.7,6,0.94898,0.53959,0.26137
1.7,7,1.1646,0.40943,0.34568,1.7,7,0.94937,0.53959,0.26152
1.7,8,1.1646,0.40943,0.34568,1.7,8,0.94976,0.53959,0.26167
1.7,9,1.1646,0.40943,0.34568,1.7,9,0.95015,0.53959,0.26182
1.7,10,1.1646,0.40943,0.34568,1.7,10,0.95054,0.53959,0.26197
1.7,11,1.1646,0.40943,0.34568,1.7,11,0.95092,0.53959,0.26212
1.7,12,1.1646,0.40943,0.34568,1.7,12,0.9513,0.53959,0.26227
1.7,13,1.1646,0.40943,0.34568,1.7,13,0.95169,0.53959,0.26242
1.7,14,1.1646,0.40943,0.34568,1.7,14,0.95207,0.53959,0.26257
1.7,15,1.1646,0.40943,0.34568,1.7,15,0.95245,0.53959,0.26272
1.7,16,1.1646,0.40943,0.34568,1.7,16,0.95282,0.53959,0.26287
1.7,17,1.1646,0.40943,0.34568,1.7,17,0.9532,0.53959,0.26302
1.75,1,1.1646,0.40943,0.34568,1.75,1,0.95358,0.53959,0.26316
1.75,2,1.1646,0.40943,0.34568,1.75,2,0.95395,0.53959,0.26331
1.75,3,1.1646,0.40943,0.34568,1.75,3,0.95432,0.53959,0.26345
1.75,4,1.1646,0.40943,0.34568,1.75,4,0.95469,0.53959,0.2636
1.75,5,1.1646,0.40943,0.34568,1.75,5,0.95507,0.53959,0.26374
1.75,6,1.1646,0.40943,0.34568,1.75,6,0.95543,0.53959,0.26389
1.75,7,1.1646,0.40943,0.34568,1.75,7,0.9558,0.53959,0.26403
1.75,8,1.1646,0.40943,0.34568,1.75,8,0.95617,0.53899,0.26418
1.75,9,1.1646,0.40943,0.34568,1.75,9,0.95653,0.53709,0.26432
1.75,10,1.1646,0.40943,0.34568,1.75,10,0.9569,0.53631,0.26446
1.75,11,1.1646,0.40943,0.34568,1.75,11,0.95726,0.53631,0.2646
1.75,12,1.1646,0.40943,0.34568,1.75,12,0.95762,0.53591,0.26474
1.75,13,1.1646,0.40943,0.34568,1.75,13,0.95798,0.53591,0.26488
1.75,14,1.1646,0.40943,0.34568,1.75,14,0.95834,0.53591,0.26502
1.75,15,1.1646,0.40943,0.34568,1.75,15,0.9587,0.53573,0.26516
1.75,16,1.1646,0.40943,0.34568,1.75,16,0.95905,0.53573,0.2653
1.75,17,1.1646,0.40943,0.34568,1.75,17,0.95941,0.53507,0.26544
1.8,1,1.1646,0.40943,0.34568,1.8,1,0.95976,0.53507,0.26558
1.8,2,1.1646,0.40943,0.34568,1.8,2,0.96011,0.53408,0.26572
1.8,3,1.1646,0.40943,0.34568,1.8,3,0.96046,0.53408,0.26586
1.8,4,1.1646,0.40943,0.34568,1.8,4,0.96082,0.53408,0.26599
1.8,5,1.1646,0.40943,0.34568,1.8,5,0.96116,0.53397,0.26613
1.8,6,1.1646,0.40943,0.34568,1.8,6,0.96151,0.53397,0.26627
1.8,7,1.1646,0.40943,0.34568,1.8,7,0.96186,0.5337,0.2664
1.8,8,1.1646,0.40943,0.34568,1.8,8,0.9622,0.53292,0.26654
1.8,9,1.1646,0.40943,0.34568,1.8,9,0.96255,0.53292,0.26667
1.8,10,1.1646,0.40943,0.34568,1.8,10,0.96289,0.53292,0.26681
1.8,11,1.1646,0.40943,0.34568,1.8,11,0.96323,0.53292,0.26694
1.8,12,1.1646,0.40943,0.34568,1.8,12,0.96357,0.53292,0.26707
1.8,13,1.1646,0.40943,0.34568,1.8,13,0.96391,0.53282,0.2672
1.8,14,1.1646,0.40943,0.34568,1.8,14,0.96425,0.53272,0.26734
1.8,15,1.1646,0.40943,0.34568,1.8,15,0.96459,0.5326,0.26747
1.8,16,1.1646,0.40943,0.34568,1.8,16,0.96492,0.5326,0.2676
1.8,17,1.1646,0.40943,0.34568,1.8,17,0.96526,0.5326,0.26773
1.85,1,1.1646,0.40943,0.34568,1.85,1,0.96559,0.53228,0.26786
1.85,2,1.1646,0.40943,0.34568,1.85,2,0.96593,0.53228,0.26799
1.85,3,1.1646,0.40943,0.34568,1.85,3,0.96626,0.53206,0.26812
1.85,4,1.1646,0.40943,0.34568,1.85,4,0.96659,0.53206,0.26825
1.85,5,1.1646,0.40943,0.34568,1.85,5,0.96692,0.53206,0.26838
1.85,6,1.1646,0.40943,0.34568,1.85,6,0.96725,0.53206,0.26851
1.85,7,1.1646,0.40943,0.34568,1.85,7,0.96757,0.53206,0.26864
1.85,8,1.1646,0.40943,0.34568,1.85,8,0.9679,0.53206,0.26876
1.85,9,1.1646,0.40943,0.34568,1.85,9,0.96822,0.53099,0.26889
1.85,10,1.1646,0.40943,0.34568,1.85,10,0.96855,0.53099,0.26902
1.85,11,1.1646,0.40943,0.34568,1.85,11,0.96887,0.53099,0.26914
1.85,12,1.1646,0.40943,0.34568,1.85,12,0.96919,0.53011,0.26927
1.85,13,1.1646,0.40943,0.34568,1.85,13,0.96951,0.53008,0.2694
1.85,14,1.1646,0.40943,0.34568,1.85,14,0.96983,0.52957,0.26952
1.85,15,1.1646,0.40943,0.34568,1.85,15,0.97015,0.52957,0.26964
1.85,16,1.1646,0.40943,0.34568,1.85,16,0.97047,0.52957,0.26977
1.85,17,1.1646,0.40943,0.34568,1.85,17,0.97079,0.52957,0.26989
1.9,1,1.1646,0.40943,0.34568,1.9,1,0.9711,0.52957,0.27002
1.9,2,1.1646,0.40943,0.34568,1.9,2,0.97142,0.52948,0.27014
1.9,3,1.1646,0.40943,0.34568,1.9,3,0.97173,0.52944,0.27026
1.9,4,1.1646,0.40943,0.34568,1.9,4,0.97204,0.52944,0.27038
1.9,5,1.1646,0.40943,0.34568,1.9,5,0.97236,0.52944,0.27051
1.9,6,1.1646,0.40943,0.34568,1.9,6,0.97267,0.52944,0.27063
1.9,7,1.1646,0.40943,0.34568,1.9,7,0.97298,0.52944,0.27075
1.9,8,1.1646,0.40943,0.34568,1.9,8,0.97328,0.52944,0.27087
1.9,9,1.1646,0.40943,0.34568,1.9,9,0.97359,0.52941,0.27099
1.9,10,1.1646,0.40943,0.34568,1.9,10,0.9739,0.52941,0.27111
1.9,11,1.1646,0.40943,0.34568,1.9,11,0.9742,0.5293,0.27123
1.9,12,1.1646,0.40943,0.34568,1.9,12,0.97451,0.5293,0.27135
1.9,13,1.1646,0.40943,0.34568,1.9,13,0.97481,0.52889,0.27147
1.9,14,1.1646,0.40943,0.34568,1.9,14,0.97511,0.52858,0.27159
1.9,15,1.1646,0.40943,0.34568,1.9,15,0.97542,0.52858,0.2717
1.9,16,1.1646,0.40943,0.34568,1.9,16,0.97572,0.52824,0.27182
1.9,17,1.1646,0.40943,0.34568,1.9,17,0.97602,0.52824,0.27194
1.95,1,1.1646,0.40943,0.34568,1.95,1,0.97632,0.52824,0.27205
1.95,2,1.1646,0.40943,0.34568,1.95,2,0.97661,0.52819,0.27217
1.95,3,1.1646,0.40943,0.34568,1.95,3,0.97691,0.52819,0.27229
1.95,4,1.1646,0.40943,0.34568,1.95,4,0.97721,0.52808,0.2724
1.95,5,1.1646,0.40943,0.34568,1.95,5,0.9775,0.52808,0.27252
1.95,6,1.1646,0.40943,0.34568,1.95,6,0.9778,0.52765,0.27263
1.95,7,1.1646,0.40943,0.34568,1.95,7,0.97809,0.52752,0.27275
1.95,8,1.1646,0.40943,0.34568,1.95,8,0.97838,0.52752,0.27286
1.95,9,1.1646,0.40943,0.34568,1.95,9,0.97867,0.52536,0.27298
1.95,10,1.1646,0.40943,0.34568,1.95,10,0.97896,0.52509,0.27309
1.95,11,1.1646,0.40943,0.34568,1.95,11,0.97925,0.52509,0.2732
1.95,12,1.1646,0.40943,0.34568,1.95,12,0.97954,0.52509,0.27332
1.95,13,1.1646,0.40943,0.34568,1.95,13,0.97983,0.52429,0.27343
1.95,14,1.1646,0.40943,0.34568,1.95,14,0.98012,0.52429,0.27354
1.95,15,1.1646,0.40943,0.34568,1.95,15,0.9804,0.52429,0.27365
1.95,16,1.1646,0.40943,0.34568,1.95,16,0.98069,0.52319,0.27376
1.95,17,1.1646,0.40943,0.34568,1.95,17,0.98097,0.52319,0.27388
2,1,1.1646,0.40943,0.34568,2,1,0.98125,0.52319,0.27399
2,2,1.1646,0.40943,0.34568,2,2,0.98154,0.52269,0.2741
2,3,1.1646,0.40943,0.34568,2,3,0.98182,0.52269,0.27421
2,4,1.1646,0.40943,0.34568,2,4,0.9821,0.52259,0.27432
2,5,1.1646,0.40943,0.34568,2,5,0.98238,0.52259,0.27443
2,6,1.1646,0.40943,0.34568,2,6,0.98266,0.52259,0.27454
2,7,1.1646,0.40943,0.34568,2,7,0.98294,0.52157,0.27464
2,8,1.1646,0.40943,0.34568,2,8,0.98321,0.52122,0.27475
2,9,1.1646,0.40943,0.34568,2,9,0.98349,0.52122,0.27486
2,10,1.1646,0.40943,0.34568,2,10,0.98377,0.52114,0.27497
2,11,1.1646,0.40943,0.34568,2,11,0.98404,0.52023,0.27508
2,12,1.1646,0.40943,0.34568,2,12,0.98431,0.51977,0.27518
2,13,1.1646,0.40943,0.34568,2,13,0.98459,0.51977,0.27529
2,14,1.1646,0.40943,0.34568,2,14,0.98486,0.51947,0.2754
2,15,1.1646,0.40943,0.34568,2,15,0.98513,0.51937,0.2755
2,16,1.1646,0.40943,0.34568,2,16,0.9854,0.51937,0.27561
2,17,1.1646,0.40943,0.34568,2,17,0.98567,0.51937,0.27571
